ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique;;;;;
5635;0;Lunettes de vue Valentino 0VA3022 5096 50;32,63,100;139,99;1;87,19;0VA3022 5096 50;3;22;8053672888317;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:40.8mm;;;;;
5636;0;Lunettes de vue Valentino 0VA3026 5011 52;32,63,100;139,99;1;87,19;0VA3026 5011 52;3;22;8053672960945;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:42.0mm;;;;;
5637;0;Lunettes de vue Valentino 0VA3027 5001 51;32,63,100;159,99;1;94,59;0VA3027 5001 51;3;22;8053672961072;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:44.4mm;;;;;
5638;0;Lunettes de vue Valentino 0VA3028 5101 50;32,63,100;159,99;1;94,59;0VA3028 5101 50;3;22;8053672961263;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:42.0mm;;;;;
5639;0;Lunettes de vue Valentino 0VA3030 5097 51;32,63,100;129,99;1;79,63;0VA3030 5097 51;3;22;8053672963397;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:44.5mm;;;;;
5640;0;Lunettes de vue Valentino 0VA3002 5002 51;32,63,100;139,99;1;87,19;0VA3002 5002 51;3;22;8053672705034;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur du pont:122mm,Hauteur d'un verre:45.7mm;;;;;
5641;0;Lunettes de vue Valentino 0VA3003 5002 51;32,63,100;139,99;1;87,19;0VA3003 5002 51;3;22;8053672705126;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:41.4mm;;;;;
5642;0;Lunettes de vue Valentino 0VA1002 3006 50;32,63,100;159,99;1;94,59;0VA1002 3006 50;3;22;8053672704877;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5643;0;Lunettes de vue Valentino 0VA1004 3049 50;32,63,100;169,99;1;102;0VA1004 3049 50;3;22;8053672973877;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:42.6mm;;;;;
5644;0;Lunettes de vue Valentino 0VA3011 5008 51;32,63,100;139,99;1;87,19;0VA3011 5008 51;3;22;8053672773699;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:43.6mm;;;;;
5645;0;Lunettes de vue Valentino 0VA3012 5001 53;32,63,100;139,99;1;87,19;0VA3012 5001 53;3;22;8053672773736;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:43.4mm;;;;;
5646;0;Lunettes de vue Valentino 0VA3012 5008 51;32,63,100;139,99;1;87,19;0VA3012 5008 51;3;22;8053672773828;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5647;0;Lunettes de vue Valentino 0VA3012 5015 53;32,63,100;139,99;1;87,19;0VA3012 5015 53;3;22;8053672773811;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:43.4mm;;;;;
5648;0;Lunettes de vue Valentino 0VA3015 5020 49;32,63,100;169,99;1;102;0VA3015 5020 49;3;22;8053672814880;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:18mm,Largeur du pont:116mm,Hauteur d'un verre:45.8mm;;;;;
5649;0;Lunettes de vue Valentino 0VA3014 5001 51;32,63,100;139,99;1;87,19;0VA3014 5001 51;3;22;8053672814552;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:45.0mm;;;;;
5650;0;Lunettes de vue Valentino 0VA3014 5002 51;32,63,100;139,99;1;87,19;0VA3014 5002 51;3;22;8053672814576;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:45.0mm;;;;;
5651;0;Lunettes de vue Valentino 0VA3014 5002 53;32,63,100;139,99;1;87,19;0VA3014 5002 53;3;22;8053672814583;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:46.8mm;;;;;
5652;0;Lunettes de vue Valentino 0VA3014 5115 51;32,63,100;139,99;1;87,19;0VA3014 5115 51;3;22;8053672974294;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:45.0mm;;;;;
5653;0;Lunettes de vue Valentino 0VA1009 3031 53;32,63,100;159,99;1;94,59;0VA1009 3031 53;3;22;8053672814293;10;Longueur des branches:140mm,Largeur d'un verre:53,7mm,Largeur du pont:17mm,Largeur du pont:124,4mm,Hauteur d'un verre:47.8mm;;;;;
5654;0;Lunettes de vue Valentino 0VA3013 5002 53;32,63,100;139,99;1;87,19;0VA3013 5002 53;3;22;8053672814408;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:43.1mm;;;;;
5655;0;Lunettes de vue Valentino 0VA3013 5056 51;32,63,100;139,99;1;87,19;0VA3013 5056 51;3;22;8053672814415;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.5mm;;;;;
5656;0;Lunettes de vue Valentino 0VA3020 5011 52;32,63,100;139,99;1;87,19;0VA3020 5011 52;3;22;8053672848915;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:38.2mm;;;;;
5657;0;Lunettes de vue Valentino 0VA3027 5031 51;32,63,100;159,99;1;94,59;0VA3027 5031 51;3;22;8053672961119;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:44.4mm;;;;;
5658;0;Lunettes de vue Valentino 0VA3027 5097 53;32,63,100;159,99;1;94,59;0VA3027 5097 53;3;22;8053672961065;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:46.1mm;;;;;
5659;0;Lunettes de vue Valentino 0VA3028 5101 52;32,63,100;159,99;1;94,59;0VA3028 5101 52;3;22;8053672961256;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:43.7mm;;;;;
5660;0;Lunettes de vue Valentino 0VA3028 5100 52;32,63,100;159,99;1;94,59;0VA3028 5100 52;3;22;8053672961232;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:43.7mm;;;;;
5661;0;Lunettes de vue Valentino 0VA3029 5020 51;32,63,100;129,99;1;79,63;0VA3029 5020 51;3;22;8053672961379;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:39.6mm;;;;;
5662;0;Lunettes de vue Valentino 0VA3030 5001 51;32,63,100;129,99;1;79,63;0VA3030 5001 51;3;22;8053672963434;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:44.5mm;;;;;
5663;0;Lunettes de vue Valentino 0VA3030 5098 53;32,63,100;129,99;1;79,63;0VA3030 5098 53;3;22;8053672963540;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:46.2mm;;;;;
5664;0;Lunettes de vue Valentino 0VA3020 5001 52;32,63,100;139,99;1;87,19;0VA3020 5001 52;3;22;8053672848892;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:38.2mm;;;;;
5665;0;Lunettes de vue Valentino 0VA3020 5068 54;32,63,100;139,99;1;87,19;0VA3020 5068 54;3;22;8053672848960;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:39.6mm;;;;;
5666;0;Lunettes de vue Valentino 0VA3017 5011 54;32,63,100;139,99;1;87,19;0VA3017 5011 54;3;22;8053672848212;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.2mm;;;;;
5667;0;Lunettes de vue Valentino 0VA3017 5068 52;32,63,100;139,99;1;87,19;0VA3017 5068 52;3;22;8053672975369;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:42.6mm;;;;;
5668;0;Lunettes de vue Valentino 0VA3019 5077 51;32,63,100;169,99;1;102;0VA3019 5077 51;3;22;8053672848328;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:43.7mm;;;;;
5669;0;Lunettes de vue Valentino 0VA3023 5090 50;32,63,100;169,99;1;102;0VA3023 5090 50;3;22;8053672888447;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:41.1mm;;;;;
5670;0;Lunettes de vue Valentino 0VA3025 5011 53;32,63,100;169,99;1;102;0VA3025 5011 53;3;22;8053672888546;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:42.7mm;;;;;
5671;0;Lunettes de vue Valentino 0VA3022 5095 50;32,63,100;139,99;1;87,19;0VA3022 5095 50;3;22;8053672888379;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:40.8mm;;;;;
5672;0;Lunettes de vue Valentino 0VA3005 5026 51;32,63,100;159,99;1;94,59;0VA3005 5026 51;3;22;8053672705232;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:42.3mm;;;;;
5673;0;Lunettes de vue Valentino 0VA3008 5033 53;32,63,100;139,99;1;87,19;0VA3008 5033 53;3;22;8053672737790;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:42.3mm;;;;;
5674;0;Lunettes de vue Valentino 0VA3008 5097 53;32,63,100;139,99;1;87,19;0VA3008 5097 53;3;22;8053672974201;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:42.3mm;;;;;
5675;0;Lunettes de vue Valentino 0VA3009 5001 50;32,63,100;119,99;1;72,37;0VA3009 5001 50;3;22;8053672705591;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:40.5mm;;;;;
5676;0;Lunettes de vue Valentino 0VA3009 5005 52;32,63,100;119,99;1;72,37;0VA3009 5005 52;3;22;8053672705669;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:42.1mm;;;;;
5677;0;Lunettes de vue Valentino 0VA3009 5033 54;32,63,100;119,99;1;72,37;0VA3009 5033 54;3;22;8053672972283;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:43.8mm;;;;;
5678;0;Lunettes de vue Valentino 0VA3009 5005 54;32,63,100;119,99;1;72,37;0VA3009 5005 54;3;22;8053672972337;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:43.8mm;;;;;
5679;0;Lunettes de vue Valentino 0VA3010 5039 52;32,63,100;119,99;1;72,37;0VA3010 5039 52;3;22;8053672738261;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:41.4mm;;;;;
5680;0;Lunettes de vue Valentino 0VA3006 5026 49;32,63,100;159,99;1;94,59;0VA3006 5026 49;3;22;8053672705324;10;Longueur des branches:135mm,Largeur d'un verre:49mm,Largeur du pont:18mm,Largeur du pont:116mm,Hauteur d'un verre:42.1mm;;;;;
5681;0;Lunettes de vue Valentino 0VA3006 5051 49;32,63,100;159,99;1;94,59;0VA3006 5051 49;3;22;8053672832365;10;Longueur des branches:135mm,Largeur d'un verre:49mm,Largeur du pont:18mm,Largeur du pont:116mm,Hauteur d'un verre:42.1mm;;;;;
5682;0;Lunettes de vue Valentino 0VA3006 5052 51;32,63,100;159,99;1;94,59;0VA3006 5052 51;3;22;8053672832396;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:43.8mm;;;;;
5683;0;Lunettes de vue Valentino 0VA1005 3003 50;32,63,100;169,99;1;102;0VA1005 3003 50;3;22;8053672773309;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:41.1mm;;;;;
5684;0;Lunettes de vue Valentino 0VA1005 3005 50;32,63,100;169,99;1;102;0VA1005 3005 50;3;22;8053672773361;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:41.1mm;;;;;
5685;0;Lunettes de vue Valentino 0VA1006 3005 53;32,63,100;169,99;1;102;0VA1006 3005 53;3;22;8053672773453;10;Longueur des branches:140mm,Largeur d'un verre:52,9mm,Largeur du pont:18mm,Largeur du pont:123,8mm,Hauteur d'un verre:42.5mm;;;;;
5686;0;Lunettes de vue Valentino 0VA1007 3025 47;32,63,100;159,99;1;94,59;0VA1007 3025 47;3;22;8053672773569;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:22mm,Largeur du pont:116mm,Hauteur d'un verre:43.7mm;;;;;
5687;0;Lunettes de vue Valentino 0VA3012 5002 51;32,63,100;139,99;1;87,19;0VA3012 5002 51;3;22;8053672773743;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5688;0;Lunettes de vue Valentino 0VA3012 5007 53;32,63,100;139,99;1;87,19;0VA3012 5007 53;3;22;8053672773798;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:43.4mm;;;;;
5689;0;Lunettes de vue Valentino 0VA3012 5015 51;32,63,100;139,99;1;87,19;0VA3012 5015 51;3;22;8053672773804;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5690;0;Lunettes de vue Prada 0PR 08UV SUI1O1 52;32,64,100;129,99;1;79,78;0PR 08UV SUI1O1 52;3;17;8053672830590;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:47.4mm;;;;;
5691;0;Lunettes de vue Prada 0PR 59UV TWD1O1 55;32,64,99;159,99;1;94,59;0PR 59UV TWD1O1 55;3;17;8053672831115;10;Longueur des branches:150mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur du pont:127mm,Hauteur d'un verre:43.2mm;;;;;
5692;0;Lunettes de vue Prada 0PR 09UV 1AB1O1 52;32,64,100;159,99;1;94,59;0PR 09UV 1AB1O1 52;3;17;8053672830637;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:41.2mm;;;;;
5693;0;Lunettes de vue Prada 0PR 09UV TH81O1 52;32,64,100;159,99;1;94,59;0PR 09UV TH81O1 52;3;17;8053672830651;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:41.2mm;;;;;
5694;0;Lunettes de vue Prada 0PR 09UV TH81O1 54;32,64,100;159,99;1;94,59;0PR 09UV TH81O1 54;3;17;8053672830668;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:42.8mm;;;;;
5695;0;Lunettes de vue Prada 0PR 12UV TSI1O1 51;32,64,100;139,99;1;87,19;0PR 12UV TSI1O1 51;3;17;8053672832297;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:43.3mm;;;;;
5696;0;Lunettes de vue Prada 0PR 09UVF TH81O1 54;32,64,100;159,99;1;94,59;0PR 09UVF TH81O1 54;3;17;8053672835700;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:42.8mm;;;;;
5697;0;Lunettes de vue Prada 0PR 60UV 5AK1O1 51;32,64,100;169,99;1;102;0PR 60UV 5AK1O1 51;3;17;8053672830927;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:43.6mm;;;;;
5698;0;Lunettes de vue Prada 0PR 60UV SVF1O1 53;32,64,100;169,99;1;102;0PR 60UV SVF1O1 53;3;17;8053672830934;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur du pont:125mm,Hauteur d'un verre:45.5mm;;;;;
5699;0;Lunettes de vue Prada 0PR 14UV KNG1O1 52;32,64,100;159,99;1;94,59;0PR 14UV KNG1O1 52;3;17;8053672873283;10;Longueur des branches:140mm,Largeur d'un verre:52,4mm,Largeur du pont:18mm,Largeur du pont:122,8mm,Hauteur d'un verre:42.3mm;;;;;
5700;0;Lunettes de vue Prada 0PR 14UV KOF1O1 54;32,64,100;159,99;1;94,59;0PR 14UV KOF1O1 54;3;17;8053672873276;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:43.6mm;;;;;
5701;0;Lunettes de vue Prada 0PR 14UV KUI1O1 54;32,64,100;159,99;1;94,59;0PR 14UV KUI1O1 54;3;17;8053672883459;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:43.6mm;;;;;
5702;0;Lunettes de vue Prada 0PR 15UV KOF1O1 52;32,64,100;159,99;1;94,59;0PR 15UV KOF1O1 52;3;17;8053672873375;10;Longueur des branches:145mm,Largeur d'un verre:52,3mm,Largeur du pont:19mm,Largeur du pont:123,6mm,Hauteur d'un verre:40.3mm;;;;;
5703;0;Lunettes de vue Prada 0PR 15UV KNG1O1 52;32,64,100;159,99;1;94,59;0PR 15UV KNG1O1 52;3;17;8053672873399;10;Longueur des branches:145mm,Largeur d'un verre:52,3mm,Largeur du pont:19mm,Largeur du pont:123,6mm,Hauteur d'un verre:40.3mm;;;;;
5704;0;Lunettes de vue Prada 0PR 13UV KJN1O1 50;32,64,100;129,99;1;79,78;0PR 13UV KJN1O1 50;3;17;8053672873085;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:42.9mm;;;;;
5705;0;Lunettes de vue Prada 0PR 13UV 2AU1O1 48;32,64,100;129,99;1;79,78;0PR 13UV 2AU1O1 48;3;17;8053672873054;10;Longueur des branches:140mm,Largeur d'un verre:48mm,Largeur du pont:18mm,Largeur du pont:114mm,Hauteur d'un verre:41.2mm;;;;;
5706;0;Lunettes de vue Prada 0PR 13UV 1AB1O1 48;32,64,100;129,99;1;79,78;0PR 13UV 1AB1O1 48;3;17;8053672873030;10;Longueur des branches:140mm,Largeur d'un verre:48mm,Largeur du pont:18mm,Largeur du pont:114mm,Hauteur d'un verre:41.2mm;;;;;
5707;0;Lunettes de vue Prada 0PR 13UV KJJ1O1 48;32,64,100;129,99;1;79,78;0PR 13UV KJJ1O1 48;3;17;8053672873078;10;Longueur des branches:140mm,Largeur d'un verre:48mm,Largeur du pont:18mm,Largeur du pont:114mm,Hauteur d'un verre:41.2mm;;;;;
5708;0;Lunettes de vue Prada 0PR 62UV YC01O1 51;32,64,100;189,99;1;116,67;0PR 62UV YC01O1 51;3;17;8053672883268;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:41.8mm;;;;;
5709;0;Lunettes de vue Prada 0PR 64UV 98R1O1 53;32,64,100;159,99;1;94,59;0PR 64UV 98R1O1 53;3;17;8053672873672;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur du pont:126mm,Hauteur d'un verre:45.5mm;;;;;
5710;0;Lunettes de vue Prada 0PR 03VV CDK1O1 52;32,64,100;129,99;1;79,78;0PR 03VV CDK1O1 52;3;17;8053672921212;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:41.5mm;;;;;
5711;0;Lunettes de vue Prada 0PR 03VV W3C1O1 54;32,64,100;129,99;1;79,78;0PR 03VV W3C1O1 54;3;17;8053672921205;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:43.1mm;;;;;
5712;0;Lunettes de vue Prada 0PR 03VV KHR1O1 52;32,64,100;129,99;1;79,78;0PR 03VV KHR1O1 52;3;17;8053672921137;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:41.5mm;;;;;
5713;0;Lunettes de vue Prada 0PR 01VV 30Z1O1 55;32,64,100;129,99;1;79,78;0PR 01VV 30Z1O1 55;3;17;8053672920918;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur du pont:126mm,Hauteur d'un verre:38.0mm;;;;;
5714;0;Lunettes de vue Prada 0PR 52VV 1AB1O1 50;32,64,99;129,99;1;79,78;0PR 52VV 1AB1O1 50;3;17;8053672921458;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:44.2mm;;;;;
5715;0;Lunettes de vue Prada 0PR 02VV 1AB1O1 49;32,64,100;159,99;1;94,59;0PR 02VV 1AB1O1 49;3;17;8053672921038;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:22mm,Largeur du pont:120mm,Hauteur d'un verre:41.5mm;;;;;
5716;0;Lunettes de vue Prada 0PR 02VV 2AU1O1 49;32,64,100;159,99;1;94,59;0PR 02VV 2AU1O1 49;3;17;8053672921052;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:22mm,Largeur du pont:120mm,Hauteur d'un verre:41.5mm;;;;;
5717;0;Lunettes de vue Prada 0PR 05VV 2651O1 55;32,64,99;129,99;1;79,78;0PR 05VV 2651O1 55;3;17;8053672921380;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur du pont:129mm,Hauteur d'un verre:42.1mm;;;;;
5718;0;Lunettes de vue Prada 0PR 05VV 2691O1 53;32,64,99;129,99;1;79,78;0PR 05VV 2691O1 53;3;17;8053672921410;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur du pont:125mm,Hauteur d'un verre:40.6mm;;;;;
5719;0;Lunettes de vue Prada 0PR 05VV 2701O1 55;32,64,99;129,99;1;79,78;0PR 05VV 2701O1 55;3;17;8053672921427;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur du pont:129mm,Hauteur d'un verre:42.1mm;;;;;
5720;0;Lunettes de vue Prada 0PR 04VV 2AU1O1 53;32,64,100;169,99;1;102;0PR 04VV 2AU1O1 53;3;17;8053672921311;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:40.6mm;;;;;
5721;0;Lunettes de vue Prada 0PR 04VV 4BK1O1 53;32,64,100;169,99;1;102;0PR 04VV 4BK1O1 53;3;17;8053672921250;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:40.6mm;;;;;
5722;0;Lunettes de vue Prada 0PR 04VV YNC1O1 53;32,64,100;169,99;1;102;0PR 04VV YNC1O1 53;3;17;8053672921274;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:40.6mm;;;;;
5723;0;Lunettes de vue Prada 0PR 57VV 1AB1O1 54;32,64,99;159,99;1;94,59;0PR 57VV 1AB1O1 54;3;17;8053672976434;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:44.5mm;;;;;
5724;0;Lunettes de vue Prada 0PR 57VV M4Y1O1 52;32,64,99;159,99;1;94,59;0PR 57VV M4Y1O1 52;3;17;8053672976403;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:42.8mm;;;;;
